Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:17:28:23.053,61,0.1220846623,0.2868478298,0.1858466566,0.0000000000,0.0000000000,0.0299053956,0.0000000000,0.1220099777,0.2884659767,0.0000000000,0.0710382760,0.0000000000,0.0299045779,0.0000000000,0.0862195343,0.0000000000,0.0394498669,0.1258841753,0.1394329816,0.3776111305,0.3302393854,0.0053128889,0.0000000000,0.0000000000,0.0000000000,0.2353114486,0.2508066595,0.0225376897,0.0223583728,0.1466586292,0.1585452855,0.0832330808,0.0281185396,0.3518387675,0.2139716446,0.0505359732,0.0507335477,0.0882525295,0.0801795721,0.0671952292,0.0677644536,0.0000000000,0.0000000000,0.1714495718,0.1631738991,0.1633179188,0.0464957952,0.0760149285,0.0691242516,0.1592515260,0.1736577749,0.0000000130,0.0857953206,0.1057582945,-0.0065570143,0.0427224115,0.1763765067,0.0076118875,0.1117815226,0.1763373315,0.0198740643
19:17:28:24.053,61,0.1255835891,0.2852984071,0.1850583553,0.0000000000,0.0000000000,0.0302046034,0.0000000000,0.1255401522,0.2868982553,0.0000000000,0.0703381300,0.0000000000,0.0302036386,0.0000000000,0.0857505426,0.0000000000,0.0359066427,0.1113265753,0.1253865361,0.3170496821,0.3012152016,0.0054771095,0.0000000000,0.0000000000,0.0000000000,0.1870741844,0.1978707910,0.0227067862,0.0225309972,0.1431351900,0.1555582434,0.0909019262,0.0279758163,0.3682132959,0.2234813571,0.0567942820,0.0580029637,0.0771925375,0.0690475479,0.0610053204,0.0619055554,0.0000000000,0.0000000000,0.1612304002,0.1440334916,0.1441344321,0.0529034846,0.0804464594,0.0732123852,0.1548728943,0.1689769924,0.0000000177,0.0861295760,0.1017263308,-0.0059253550,0.0423085466,0.1754147708,0.0074962373,0.1113261208,0.1753756702,0.0196832865
19:17:28:25.053,61,0.1270301789,0.2831157446,0.1821904927,0.0000000000,0.0000000000,0.0307136662,0.0000000000,0.1269964725,0.2846691310,0.0000000000,0.0675702244,0.0000000000,0.0307124741,0.0000000000,0.0857252628,0.0000000000,0.0335477106,0.1060702875,0.1188146845,0.2868680656,0.2708700597,0.0050775371,0.0000000000,0.0000000000,0.0000000000,0.1954381168,0.1946560442,0.0228839479,0.0227418877,0.1414817721,0.1542074680,0.0955764651,0.0278784465,0.3567146957,0.2261304259,0.0587077849,0.0601936541,0.0717556253,0.0635736585,0.0564742684,0.0579320043,0.0000000000,0.0000000000,0.1467337012,0.1258141994,0.1258522719,0.0546228513,0.0820531026,0.0747545883,0.1429871619,0.1563187540,0.0000000317,0.0855315924,0.0956600755,-0.0042766687,0.0406534448,0.1740397662,0.0071455385,0.1096268520,0.1740006506,0.0192290675
19:17:28:26.054,61,0.1281587034,0.2780956328,0.1770197451,0.0000000000,0.0000000000,0.0313306041,0.0000000000,0.1281313747,0.2795622349,0.0000000000,0.0624781922,0.0000000000,0.0313291736,0.0000000000,0.0852873996,0.0000000000,0.0324890502,0.1086089164,0.1355465949,0.3458977640,0.2595817745,0.0043620942,0.0000000000,0.0000000000,0.0000000000,0.1722577661,0.1650162786,0.0232896786,0.0231940113,0.1409324855,0.1539386809,0.0972431079,0.0279848576,0.2730342448,0.1657349467,0.0591206178,0.0606839433,0.0968481675,0.0877154544,0.0544785075,0.0562342703,0.0000000000,0.0000000000,0.1392123997,0.1171304062,0.1171433032,0.0537484400,0.0829365551,0.0756422356,0.1356078088,0.1486933678,0.0000000629,0.0836814120,0.0899067596,-0.0022273674,0.0376103148,0.1708969176,0.0064891782,0.1065726653,0.1708578169,0.0183512028
19:17:28:27.054,61,0.1332358718,0.2762766778,0.1728797555,0.0000000000,0.0000000000,0.0320515297,0.0000000000,0.1332792342,0.2776860297,0.0000000000,0.0583374202,0.0000000000,0.0320498124,0.0000000000,0.0834199563,0.0000000000,0.0320175029,0.1176954955,0.1413985491,0.3670348525,0.2478864938,0.0034266766,0.0000000000,0.0000000000,0.0000000000,0.1540355533,0.1399312168,0.0239097048,0.0241563637,0.1411432475,0.1552597284,0.0775225163,0.0281340387,0.2328958511,0.1499182135,0.0565360561,0.0580809824,0.1410499513,0.1317942142,0.0559321642,0.0598744117,0.0000000000,0.0000000000,0.1355859190,0.1099861413,0.1099836826,0.0470533594,0.0837055892,0.0764927268,0.1326616406,0.1456511468,0.0000001073,0.0812814683,0.0845268518,-0.0014116898,0.0351246260,0.1697344631,0.0060184700,0.1041003540,0.1696953624,0.0178028103
19:17:28:28.054,61,0.1364777833,0.2744377553,0.1689512730,0.0000000000,0.0000000000,0.0326324739,0.0000000000,0.1365692616,0.2757930756,0.0000000000,0.0543777533,0.0000000000,0.0326306857,0.0000000000,0.0824895501,0.0000000000,0.0320963897,0.1400688589,0.1612768620,0.4925080836,0.2575906515,0.0024735196,0.0000000000,0.0000000000,0.0000000000,0.1527177095,0.1514879018,0.0244333167,0.0247467402,0.1415502131,0.1560367793,0.0679854527,0.0284640230,0.2171066850,0.1422904432,0.0552209131,0.0567708425,0.1576769501,0.1472578198,0.0626707301,0.0680900142,0.0000000000,0.0000000000,0.1331442147,0.1067264453,0.1067165136,0.0433018133,0.0843269154,0.0772040486,0.1338002831,0.1469924897,0.0000001917,0.0791076347,0.0815436840,-0.0009244597,0.0327470191,0.1685636640,0.0055717858,0.1017545238,0.1685244888,0.0172807537
19:17:28:29.054,61,0.1380317509,0.2720716000,0.1663923413,0.0000000000,0.0000000000,0.0331946202,0.0000000000,0.1381425411,0.2733863890,0.0000000000,0.0518635921,0.0000000000,0.0331928246,0.0000000000,0.0819336250,0.0000000000,0.0322895832,0.1466800123,0.1675082445,0.5171757340,0.2632231712,0.0015543583,0.0000000000,0.0000000000,0.0000000000,0.1690136790,0.1711510420,0.0248618741,0.0251849275,0.1418206394,0.1565352082,0.0639959946,0.0289506353,0.2110968083,0.1385361105,0.0543429181,0.0558854677,0.1651379019,0.1543775201,0.0647149831,0.0705901608,0.0000000000,0.0000000000,0.1316056103,0.1048800796,0.1048660129,0.0415368266,0.0847336277,0.0776903927,0.1372168213,0.1500743181,0.0000001781,0.0772568434,0.0804956332,-0.0013867923,0.0312407520,0.1670845449,0.0052680643,0.1002379879,0.1670454144,0.0168719087
19:17:29:00.054,61,0.1388823539,0.2715529203,0.1665660739,0.0000000000,0.0000000000,0.0337723158,0.0000000000,0.1390035003,0.2728670537,0.0000000000,0.0521037020,0.0000000000,0.0337705463,0.0000000000,0.0815115049,0.0000000000,0.0324473195,0.1496405303,0.1702966392,0.4841339290,0.2631157339,0.0007989598,0.0000000000,0.0000000000,0.0000000000,0.1796975881,0.1787516922,0.0252552144,0.0255802926,0.1425487250,0.1574824154,0.0618117563,0.0292640179,0.2160791159,0.1433513165,0.0534314550,0.0549606681,0.1689140946,0.1578789502,0.0692792907,0.0750715137,0.0000000000,0.0000000000,0.1305624843,0.1035232544,0.1035069227,0.0402741134,0.0849115029,0.0780171007,0.1408042014,0.1542868465,0.0000001499,0.0754387900,0.0796722174,-0.0019330306,0.0313870646,0.1667679399,0.0052825101,0.1003479883,0.1667287946,0.0168577470
19:17:29:01.054,61,0.1394540370,0.2718985081,0.1637917757,0.0000000000,0.0000000000,0.0343092866,0.0000000000,0.1395775378,0.2731824517,0.0000000000,0.0493069105,0.0000000000,0.0343075059,0.0000000000,0.0813631415,0.0000000000,0.0326227285,0.1480368525,0.1703135222,0.4772783518,0.2557761967,0.0000785645,0.0000000000,0.0000000000,0.0000000000,0.1921896189,0.1876792014,0.0256053098,0.0259319451,0.1444622576,0.1604732275,0.0608296208,0.0294607040,0.2290000767,0.1516794413,0.0526612811,0.0541733280,0.1693991572,0.1581285000,0.0719148815,0.0776391998,0.0000000000,0.0000000000,0.1296161413,0.1023520231,0.1023355201,0.0393846780,0.0849757567,0.0782412440,0.1452147067,0.1589929760,0.0000001004,0.0748739839,0.0803568587,-0.0008500966,0.0297013354,0.1669519842,0.0050045107,0.0986732617,0.1669128090,0.0165960174
19:17:29:02.054,61,0.1392096579,0.2700028419,0.1632749438,0.0000000000,0.0000000000,0.0348062329,0.0000000000,0.1393150240,0.2712728679,0.0000000000,0.0487543344,0.0000000000,0.0348043926,0.0000000000,0.0859488547,0.0000000000,0.0300723836,0.1475851983,0.1686956584,0.2848493755,0.2359395176,0.0000000000,0.0008753710,0.0000000000,0.0000000000,0.1762623340,0.1635831892,0.0259487238,0.0263213105,0.1423539370,0.1582914591,0.1183610186,0.0310748164,0.2353803217,0.1502651870,0.0523983650,0.0539596118,0.1055636182,0.0947651342,0.0532602295,0.0554950424,0.0000000000,0.0000000000,0.1276013404,0.0936386883,0.0936326534,0.0396434218,0.0853665173,0.0788272619,0.1438371539,0.1586414129,0.0000000710,0.0743742362,0.0816751346,0.0005565650,0.0293742307,0.1657833457,0.0049141222,0.0983810201,0.1657442003,0.0164290462
19:17:29:03.055,61,0.1389213800,0.2679973245,0.1620702147,0.0000000000,0.0000000000,0.0355746374,0.0000000000,0.1390238851,0.2692448497,0.0000000000,0.0475978516,0.0000000000,0.0355726480,0.0000000000,0.0918778256,0.0000000000,0.0285139252,0.1473408490,0.1679745018,0.2374687940,0.2299260348,0.0000000000,0.0042098891,0.0000000000,0.0000000000,0.1546399295,0.1389797628,0.0263724066,0.0268188268,0.1382043064,0.1546064019,0.1330449432,0.0344050676,0.2383829206,0.1461351067,0.0525129288,0.0541806892,0.0896513462,0.0789740458,0.0470705181,0.0492537916,0.0000000000,0.0000000000,0.1217000782,0.0826795176,0.0826522186,0.0411542058,0.0878959820,0.0832405314,0.1420757920,0.1578075439,0.0000000866,0.0744556636,0.0813159347,0.0016120978,0.0286833867,0.1645406038,0.0047619510,0.0976750776,0.1645014137,0.0161870271
19:17:29:04.055,61,0.1385798007,0.2639222145,0.1583382934,0.0000000000,0.0000000000,0.0366777480,0.0000000000,0.1386835426,0.2651111484,0.0000000000,0.0437694788,0.0000000000,0.0366747193,0.0000000000,0.1085009798,0.0000000000,0.0277489647,0.1641917229,0.1785874069,0.2323021442,0.2273495644,0.0000000000,0.0092083961,0.0000000000,0.0000000000,0.1483987421,0.1313932091,0.0268519316,0.0273808762,0.1366372854,0.1533850133,0.1408140808,0.0439946726,0.2273426354,0.1145749986,0.0525506921,0.0543057434,0.0969823971,0.0886776373,0.0416947864,0.0444302335,0.0000000000,0.0000000000,0.1190218180,0.0771603659,0.0771216601,0.0427290462,0.0899788886,0.0860801786,0.1359245330,0.1513434947,0.0000001400,0.0742534250,0.0816961154,0.0031000108,0.0263873227,0.1620040983,0.0043121218,0.0954652056,0.1619648635,0.0155737055
19:17:29:05.055,61,0.1383301616,0.2598354816,0.1549708694,0.0000000000,0.0000000000,0.0382508077,0.0000000000,0.1384433806,0.2609713674,0.0000000000,0.0402431227,0.0000000000,0.0382472947,0.0000000000,0.1149460375,0.0000000000,0.0272451825,0.1935792714,0.2228033543,0.2394522578,0.2259704024,0.0000000000,0.0117343497,0.0000000000,0.0000000000,0.1468345970,0.1278133988,0.0274063423,0.0280084517,0.1369829327,0.1549074650,0.1443182677,0.0491133220,0.1921697855,0.1000257507,0.0522110537,0.0540383495,0.1310390085,0.1220937371,0.0389008895,0.0419055335,0.0000000000,0.0000000000,0.1176151782,0.0737025589,0.0736503676,0.0431873575,0.0943015367,0.0906504765,0.1342634857,0.1496461481,0.0000013170,0.0723482296,0.0806947947,0.0029764452,0.0242713448,0.1594657153,0.0039031892,0.0934728384,0.1594263613,0.0150065823
19:17:29:06.055,61,0.1397938877,0.2577712536,0.1514061689,0.0000000000,0.0000000000,0.0393159278,0.0000000000,0.1400154531,0.2588599920,0.0000000000,0.0366543978,0.0000000000,0.0393125452,0.0000000000,0.1144422963,0.0000000000,0.0274702124,0.2110633999,0.2344023734,0.3753511608,0.2255647182,0.0000000000,0.0132409455,0.0000000000,0.0000000000,0.1451064646,0.1232024804,0.0291230008,0.0298382547,0.1434407532,0.1581912339,0.0740702823,0.0510134101,0.1788804829,0.0951882452,0.0506045930,0.0526968911,0.2209023982,0.2107923031,0.0588409975,0.0722199157,0.0000000000,0.0000000000,0.1168871000,0.0718155578,0.0717543960,0.0385894254,0.1039869636,0.1005226597,0.1404415518,0.1539931148,0.0000014333,0.0701056868,0.0789060220,0.0014714716,0.0221114978,0.1581675559,0.0035264788,0.0913413018,0.1581282020,0.0145439673
19:17:29:07.055,61,0.1403374076,0.2566719651,0.1476413459,0.0000000000,0.0000000000,0.0399092697,0.0000000000,0.1405834258,0.2577159107,0.0000000000,0.0327823572,0.0000000000,0.0399058647,0.0000000000,0.1105280444,0.0000000000,0.0279676896,0.2128315121,0.2224765420,0.3500147164,0.2119511962,0.0000000000,0.0139405131,0.0000000000,0.0000000000,0.1424509287,0.1207919419,0.0304417387,0.0312720090,0.1487314850,0.1634331793,0.0579942763,0.0516007990,0.1712217927,0.0928042457,0.0482642129,0.0501800440,0.2401966304,0.2306340188,0.0639990196,0.0796667784,0.0000000000,0.0000000000,0.1186719388,0.0818119124,0.0817674920,0.0354816951,0.1069516763,0.1034649089,0.1416838318,0.1545734853,0.0000014238,0.0662313998,0.0759371817,0.0000218453,0.0197779220,0.1574607342,0.0031400276,0.0890797079,0.1574213505,0.0141204121
19:17:29:08.055,61,0.1405072808,0.2565416992,0.1417862773,0.0000000000,0.0000000000,0.0403374285,0.0000000000,0.1407622695,0.2575216293,0.0000000000,0.0268420763,0.0000000000,0.0403340571,0.0000000000,0.1021371633,0.0000000000,0.0283912979,0.1648101807,0.1851536632,0.3472257257,0.1977715194,0.0000000000,0.0142445639,0.0000000000,0.0000000000,0.1424069107,0.1202088445,0.0312009305,0.0320936367,0.1513665617,0.1669258326,0.0617087185,0.0484658591,0.1875545084,0.1165557504,0.0471043140,0.0489698313,0.1824511588,0.1757414043,0.0668215752,0.0832957476,0.0000000000,0.0000000000,0.1222993210,0.0863159746,0.0862723961,0.0339723676,0.1082691997,0.1048013419,0.1423498988,0.1548168063,0.0000013674,0.0639658049,0.0717425048,-0.0019833487,0.0161944088,0.1573318243,0.0025690109,0.0855483264,0.1572924256,0.0135508096
19:17:29:09.055,61,0.1403407007,0.2567909956,0.1351281404,0.0000000000,0.0000000000,0.0405914336,0.0000000000,0.1405954212,0.2576993704,0.0000000000,0.0201073494,0.0000000000,0.0405881181,0.0000000000,0.0994292051,0.0000000000,0.0287979394,0.1524787098,0.1746419668,0.3518764675,0.1931445599,0.0000000000,0.0141604282,0.0000000000,0.0000000000,0.1974585950,0.1779405773,0.0315334983,0.0324492343,0.1557849646,0.1735668927,0.0663488731,0.0441251695,0.2368506938,0.1464779526,0.0462865718,0.0481086001,0.1676671505,0.1610149592,0.0685525760,0.0850512311,0.0000000000,0.0000000000,0.1258412749,0.0957080871,0.0956553221,0.0330669470,0.1074828804,0.1044887453,0.1426692158,0.1548319161,0.0000001868,0.0612921640,0.0682898238,-0.0033482155,0.0121309971,0.1574313045,0.0019256850,0.0815293267,0.1573918313,0.0129240211
19:17:29:10.055,61,0.1401354074,0.2575501800,0.1308442503,0.0000000000,0.0000000000,0.0407037511,0.0000000000,0.1403829753,0.2584141195,0.0000000000,0.0158472396,0.0000000000,0.0407005399,0.0000000000,0.0977615342,0.0000000000,0.0289693605,0.1426171064,0.1673977226,0.3623759449,0.1911074966,0.0000000000,0.0139218885,0.0000000000,0.0000000000,0.2123192102,0.1938423514,0.0315883867,0.0325129107,0.1576063633,0.1759777069,0.0702868029,0.0410423279,0.2517818511,0.1588378847,0.0457749218,0.0475670248,0.1562356651,0.1487567872,0.0695288628,0.0856431946,0.0000000000,0.0000000000,0.1273532063,0.0993069932,0.0992561802,0.0326170549,0.1030781418,0.1009888127,0.1430718750,0.1550232768,0.0000000136,0.0587176792,0.0659727752,-0.0025830786,0.0095601622,0.1578634679,0.0015218391,0.0789389834,0.1578240693,0.0125492504
19:17:29:11.056,61,0.1396683604,0.2597048581,0.1246827245,0.0000000000,0.0000000000,0.0406677239,0.0000000000,0.1399047673,0.2605102062,0.0000000000,0.0096627064,0.0000000000,0.0406646430,0.0000000000,0.0965856910,0.0000000000,0.0289239082,0.1339698285,0.1603508592,0.3656246662,0.1902325153,0.0000000000,0.0134845972,0.0000000000,0.0000000000,0.2202794850,0.2032230794,0.0314485803,0.0323721841,0.1586558372,0.1772646159,0.0723611489,0.0384836793,0.2610961497,0.1678335071,0.0453655049,0.0471361838,0.1489522308,0.1405383497,0.0702180564,0.0857324824,0.0000000000,0.0000000000,0.1284175813,0.1019171700,0.1018741876,0.0323523693,0.0966846943,0.0953937918,0.1432434916,0.1549826860,0.0000000090,0.0556783676,0.0653156042,-0.0020861735,0.0058280285,0.1591393799,0.0009353728,0.0752060711,0.1590982527,0.0120551866
19:17:29:12.056,61,0.1390366107,0.2589351535,0.1212732792,0.0000000000,0.0000000000,0.0407255217,0.0000000000,0.1392487139,0.2597008348,0.0000000000,0.0063663973,0.0000000000,0.0407225415,0.0000000000,0.0957724527,0.0000000000,0.0289151687,0.1268327981,0.1537502259,0.3673898578,0.1898721308,0.0000000000,0.0129993772,0.0000000000,0.0000000000,0.2278108001,0.2130117416,0.0311787929,0.0320930369,0.1592428237,0.1779949963,0.0738198534,0.0364881530,0.2733303905,0.1799277514,0.0450702459,0.0468210652,0.1427506953,0.1341344863,0.0708115101,0.0856576115,0.0000000000,0.0000000000,0.1291756928,0.1039134189,0.1038722321,0.0322015844,0.0930104777,0.0919371471,0.1433437318,0.1548908204,0.0000000102,0.0513016433,0.0667861030,-0.0013784519,0.0038401752,0.1586433947,0.0006143797,0.0731551573,0.1586023122,0.0116898865
19:17:29:13.056,61,0.1382547468,0.2561764717,0.1195112020,0.0000000000,0.0000000000,0.0409846306,0.0000000000,0.1384457499,0.2569157183,0.0000000000,0.0047392095,0.0000000000,0.0409816764,0.0000000000,0.0952118486,0.0000000000,0.0290086735,0.1205508262,0.1481273025,0.3681006134,0.1896666139,0.0000000000,0.0126744555,0.0000000000,0.0000000000,0.2390004247,0.2240591496,0.0308240131,0.0317324735,0.1594355404,0.1783863604,0.0763915330,0.0352315828,0.2869378030,0.1899734735,0.0449212268,0.0466617458,0.1354439855,0.1274485439,0.0711688697,0.0853553340,0.0000000000,0.0000000000,0.1297835857,0.1051959172,0.1051539481,0.0321995392,0.0910642371,0.0901296660,0.1436364204,0.1550662667,0.0000000096,0.0482450835,0.0674677044,-0.0009450092,0.0028594385,0.1569415480,0.0004524852,0.0721115917,0.1569004357,0.0113977315
19:17:29:14.056,61,0.1377494037,0.2534457743,0.1182434931,0.0000000000,0.0000000000,0.0417369120,0.0000000000,0.1379377693,0.2541644573,0.0000000000,0.0035700626,0.0000000000,0.0417337753,0.0000000000,0.0947335958,0.0000000000,0.0292210374,0.1173925623,0.1450757980,0.3687297106,0.1895147562,0.0000000000,0.0123705324,0.0000000000,0.0000000000,0.2441513836,0.2286552787,0.0304971263,0.0313989855,0.1592829674,0.1783570349,0.0774514154,0.0343590342,0.2913338244,0.1937504262,0.0448390655,0.0465729088,0.1329250038,0.1250883490,0.0715827048,0.0851291716,0.0000000000,0.0000000000,0.1296900213,0.1013983488,0.1013230383,0.0322163068,0.0900974795,0.0892205164,0.1468059421,0.1573490500,0.0000000072,0.0455693156,0.0673915371,-0.0013349561,0.0021545945,0.1552605927,0.0003372376,0.0713654310,0.1552194953,0.0111571942
19:17:29:15.056,61,0.1377895772,0.2508688867,0.1158445626,0.0000000000,0.0000000000,0.0435121506,0.0000000000,0.1379843801,0.2515557408,0.0000000000,0.0012512984,0.0000000000,0.0435088575,0.0000000000,0.0949098766,0.0000000000,0.0295860302,0.1159887984,0.1437773556,0.3737599850,0.1897305250,0.0000000000,0.0119415093,0.0000000000,0.0000000000,0.2653800547,0.2549831569,0.0301921163,0.0310670976,0.1591295153,0.1783344448,0.0782145560,0.0338308252,0.2911170125,0.1952467114,0.0448486321,0.0465798564,0.1326942295,0.1247509941,0.0717880949,0.0846674815,0.0000000000,0.0000000000,0.1283368170,0.0899332389,0.0897642151,0.0322812088,0.0898375437,0.0889286399,0.1523525417,0.1608423442,0.0000000052,0.0431044362,0.0650330260,-0.0012202680,0.0007553676,0.1536667347,0.0001169972,0.0699347183,0.1536256224,0.0108198440
19:17:29:16.056,61,0.1378575265,0.2469884008,0.1123299003,0.0000000000,0.0000000000,0.0455446281,0.0000000000,0.1380653530,0.2476292700,0.0022159426,0.0000000000,0.0000000000,0.0455414057,0.0000000000,0.0948878378,0.0000000000,0.0299551114,0.1155149788,0.1432209760,0.3794690967,0.1899757087,0.0000000000,0.0116797769,0.0000000000,0.0000000000,0.2703329027,0.2569260597,0.0299639050,0.0308252536,0.1587980837,0.1780730337,0.0783640295,0.0334949605,0.2742448151,0.1930966228,0.0447956994,0.0465225205,0.1417950690,0.1347156018,0.0723395497,0.0846637860,0.0000000000,0.0000000000,0.1275459081,0.0852240771,0.0850165337,0.0322699100,0.0900502503,0.0891612470,0.1568526328,0.1643079519,0.0000000044,0.0405181572,0.0603578277,-0.0005016068,-0.0013381847,0.1512682736,-0.0002039830,0.0678377151,0.1512271613,0.0103295371
19:17:29:17.056,61,0.1378561407,0.2424738854,0.1063159332,0.0000000000,0.0000000000,0.0466331020,0.0000000000,0.1380722821,0.2430429906,0.0082706390,0.0000000000,0.0000000000,0.0466299765,0.0000000000,0.0944613665,0.0000000000,0.0302578900,0.1154072806,0.1429504156,0.3811861277,0.1905199140,0.0000000000,0.0114046000,0.0000000000,0.0000000000,0.2370031625,0.2203092575,0.0297831427,0.0306311864,0.1580583006,0.1766132265,0.0780841187,0.0332173333,0.2584851384,0.1814216524,0.0446770899,0.0464057438,0.1460838765,0.1393168867,0.0726943836,0.0845005512,0.0000000000,0.0000000000,0.1267583072,0.0827817097,0.0825585499,0.0322903022,0.0901708901,0.0893068016,0.1581595987,0.1651293486,0.0000000137,0.0361161344,0.0547552742,0.0006207998,-0.0049966658,0.1484683901,-0.0007473430,0.0642326027,0.1484272182,0.0095976060
19:17:29:18.057,61,0.1375706047,0.2389412671,0.1030205190,0.0000000000,0.0000000000,0.0473056659,0.0000000000,0.1377896518,0.2394700944,0.0115768425,0.0000000000,0.0000000000,0.0473026857,0.0000000000,0.0938942730,0.0000000000,0.0303496793,0.1153413802,0.1426739991,0.3817701638,0.1908873916,0.0000000000,0.0109885111,0.0000000000,0.0000000000,0.2291641682,0.2116434127,0.0295761358,0.0304134861,0.1575007290,0.1755093634,0.0775556564,0.0328899808,0.2518156171,0.1769038737,0.0444409885,0.0461766087,0.1503470093,0.1430420130,0.0730709732,0.0843832940,0.0000000000,0.0000000000,0.1264556497,0.0882625282,0.0881044120,0.0322412923,0.0899104849,0.0890970230,0.1535178721,0.1592434496,0.0000000221,0.0305423532,0.0491654798,0.0022927206,-0.0069963587,0.1462875754,-0.0010308354,0.0622616187,0.1462463289,0.0091648279
